Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.199999999999999956e-01,5.466727577280341283e-02,1.086123687745658983e-01,5.056200000000000000e+04,2.500000000000000139e-02,1.600000000000000000e+01,5.400000000000000000e+01,3.375000000000000000e+00
6.700000000000000400e-01,5.700218263032333366e-02,1.124931588636250562e-01,6.246100000000000000e+04,2.000000000000000042e-02,1.900000000000000000e+01,4.600000000000000000e+01,2.421052631578947345e+00
6.600000000000000311e-01,6.030150753768843963e-02,1.125429125827155513e-01,5.632900000000000000e+04,5.000000000000000104e-03,1.800000000000000000e+01,5.600000000000000000e+01,3.111111111111111160e+00
6.700000000000000400e-01,4.913456169737576845e-02,1.207522762326483923e-01,8.110100000000000000e+04,2.999999999999999889e-02,1.700000000000000000e+01,5.600000000000000000e+01,3.294117647058823373e+00
6.700000000000000400e-01,4.009948733566823936e-02,9.910940842828001862e-02,4.436700000000000000e+04,1.000000000000000021e-02,1.600000000000000000e+01,5.500000000000000000e+01,3.437500000000000000e+00
6.700000000000000400e-01,4.781483173442972745e-02,1.029404447982486676e-01,4.016300000000000000e+04,2.500000000000000139e-02,1.700000000000000000e+01,5.400000000000000000e+01,3.176470588235293935e+00
6.899999999999999467e-01,4.070859347241256865e-02,9.726852082193143678e-02,3.483900000000000000e+04,1.000000000000000021e-02,1.700000000000000000e+01,6.400000000000000000e+01,3.764705882352941124e+00
7.199999999999999734e-01,4.426171260342114805e-02,1.005522662819045704e-01,3.885000000000000000e+04,2.000000000000000042e-02,1.800000000000000000e+01,6.300000000000000000e+01,3.500000000000000000e+00
6.500000000000000222e-01,4.218059996954469371e-02,1.018956166973481320e-01,3.815600000000000000e+04,1.000000000000000021e-02,1.600000000000000000e+01,5.900000000000000000e+01,3.687500000000000000e+00
6.700000000000000400e-01,4.416019491396375868e-02,1.033882282700631927e-01,4.123800000000000000e+04,1.000000000000000021e-02,1.600000000000000000e+01,5.400000000000000000e+01,3.375000000000000000e+00
6.600000000000000311e-01,4.629206639256890771e-02,1.019951241355291360e-01,4.330200000000000000e+04,1.000000000000000021e-02,1.700000000000000000e+01,5.300000000000000000e+01,3.117647058823529438e+00
6.300000000000000044e-01,5.050505050505050414e-02,1.096074431563759388e-01,5.266400000000000000e+04,1.499999999999999944e-02,1.600000000000000000e+01,5.800000000000000000e+01,3.625000000000000000e+00
6.500000000000000222e-01,3.811989239124917439e-02,9.677098363102641654e-02,3.396300000000000000e+04,4.000000000000000083e-02,1.600000000000000000e+01,6.000000000000000000e+01,3.750000000000000000e+00
