# Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.725978647686833289e-01,1.194614209320091630e-01,1.397643519045271288e-01,3.543183000000000000e+06,3.274021352313167266e-01,6.700000000000000000e+01,4.800000000000000000e+01,7.164179104477611526e-01
6.548042704626334531e-01,1.149668958492487958e-01,1.355798283207544919e-01,3.443700000000000000e+06,3.451957295373665469e-01,6.400000000000000000e+01,5.400000000000000000e+01,8.437500000000000000e-01
6.476868327402135472e-01,1.119111280875986769e-01,1.326974374533823886e-01,3.318506000000000000e+06,3.523131672597864528e-01,6.200000000000000000e+01,4.800000000000000000e+01,7.741935483870967527e-01
6.619217081850533591e-01,1.134581105169340520e-01,1.341702380500878755e-01,3.391305000000000000e+06,3.380782918149466409e-01,6.200000000000000000e+01,5.000000000000000000e+01,8.064516129032257563e-01
6.690391459074732650e-01,1.286478227654698214e-01,1.487465392346493664e-01,3.947484000000000000e+06,3.309608540925266795e-01,7.100000000000000000e+01,4.000000000000000000e+01,5.633802816901408717e-01
6.334519572953736244e-01,1.124204227145403634e-01,1.330766994096155564e-01,3.312407000000000000e+06,3.665480427046263201e-01,6.300000000000000000e+01,4.600000000000000000e+01,7.301587301587301182e-01
6.370106761565835773e-01,1.109307359307359353e-01,1.316860722367605985e-01,3.275148000000000000e+06,3.629893238434163671e-01,6.100000000000000000e+01,6.600000000000000000e+01,1.081967213114754189e+00
6.405693950177936413e-01,1.140056022408963560e-01,1.347264889192298365e-01,3.384114000000000000e+06,3.594306049822064142e-01,6.200000000000000000e+01,6.000000000000000000e+01,9.677419354838709964e-01
6.263345195729537185e-01,1.173032849503437697e-01,1.376973742430563363e-01,3.459401000000000000e+06,3.736654804270462815e-01,6.400000000000000000e+01,5.600000000000000000e+01,8.750000000000000000e-01
6.548042704626334531e-01,1.065762668703845173e-01,1.271981390880014273e-01,3.190899000000000000e+06,3.451957295373665469e-01,5.900000000000000000e+01,4.800000000000000000e+01,8.135593220338983578e-01
6.512455516014235002e-01,1.099885408708938112e-01,1.307758435418009957e-01,3.251385000000000000e+06,3.487544483985764998e-01,6.100000000000000000e+01,5.000000000000000000e+01,8.196721311475410054e-01
6.370106761565835773e-01,1.213585434173669458e-01,1.417112299465240755e-01,3.675738000000000000e+06,3.629893238434163671e-01,6.400000000000000000e+01,6.400000000000000000e+01,1.000000000000000000e+00
6.690391459074732650e-01,1.277438248026483425e-01,1.479880153221830308e-01,3.897683000000000000e+06,3.309608540925266795e-01,6.900000000000000000e+01,4.200000000000000000e+01,6.086956521739130821e-01
